,title,house_type,address,house_age,floor_space,price,per_price
3485,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3486,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3487, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3488,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3489,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3490,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3491,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3492,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3493,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3494,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3495,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3496,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3497,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3498,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
3499,單元二方正建地,未提供,台中市南屯區新富段,0,61.59,3980,64.62
3500,邊間大面寬金店面,電梯大樓,台中市南屯區文心南五路一段,13,62.24,3988,64.07
3501, 【嶺東科大旁學舍住二建地】,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3502,#南屯透天,透天,台中市南屯區惠德街,40,66.46,3680,55.37
3503,萬和宮旁稀有透天釋出,透天,台中市南屯區萬安街,0,55.26,2298,41.59
3504,美術館國美晴空四房雙平車,電梯大樓,台中市南屯區大墩四街,14,106.91,3350,31.33
3505,海悅豪景大面寬金店面,電梯大樓,台中市南屯區大富街,0,128.79,6980,54.2
3506,世界花園三房平車,電梯大樓,台中市南屯區春安路,0,43.55,1488,34.17
3507,南屯#彩虹城#三房+B1平車,電梯大樓,台中市南屯區忠勇路,10,37.72,1280,33.93
3508,南屯寶藏博克萊,電梯大樓,台中市南屯區大墩七街,0,30.01,1480,49.32
3509,七期博克萊視野戶平車,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3510,文心愛悅,電梯大樓,台中市南屯區文心南五路,0,34.35,1398,40.7
3511,完整9年國教唯一建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3512,好市多Costco金店面,透天,台中市南屯區永春東路,28,96.95,4580,47.24
