,title,house_type,address,house_age,floor_space,price,per_price
2101,北歐古典風-樸莊美墅,透天,台中市西屯路三段,7,149.63,5380,36.11
2102,中港The one,華廈,台中市臺灣大道三段,13,94.85,2888,30.72
2103,文華高中捷運站臨路透店B,未提供,台中市文心路三段,37,100.21,3980,39.8
2104,中港臨路邊間透天,透天,台中市永福路,28,84.74,2780,33.1
2105,中港The One高樓雙平車,華廈,台中市臺灣大道3段,13,94.85,2888,30.72
2106,喬家大院邊間大戶好宅,透天,台中市福雅路,21,104.5,3580,34.42
2107,逢甲商圈店住B,未提供,台中市逢明街,28,53.97,2080,39.25
2108,富宇天瀚大戶美宅,華廈,台中市福林路,13,115.1,3500,30.43
2109,專賣-中科大面寬金店面,未提供,台中市福科路,14,67.54,2680,40.0
2110,文華高中捷運站臨路透店A,未提供,台中市文心路三段,41,124.61,4980,40.16
2111,龍寶福華稀有角店,未提供,台中市安和路,28,70.91,2500,35.71
2112,㊣珍愛逢甲套房Ａ１,華廈,台中市至善路,16,9.09,298,33.11
2113,㊣珍愛逢甲套房Ａ２,華廈,台中市至善路,16,9.39,298,33.11
2114,G8捷運文華高中站旁商辦,未提供,台中市河南路1段,31,67.38,1588,23.7
2115,漢口路收租辦公室,未提供,台中市漢口路二段,33,103.64,2580,25.05
2116,桂冠歐洲4樓店面+3車位,未提供,台中市四川路,24,90.03,2488,27.64
2117,逢甲商圈1+2F樓店,未提供,台中市至善路,29,63.23,1698,26.95
2118,㊣重慶路雙店面,未提供,台中市重慶路,27,109.67,2780,25.5
2119,20米大面寬文華高中角店,未提供,台中市河南東四街,30,58.47,1580,27.24
2120,文華高中大面寬角間店面,未提供,台中市河南東四街,30,58.47,1580,27.24
2121,中科朝南低公設4房視野戶,透天,台中市西屯路3段,29,65.81,1498,23.05
2122,新都心商辦~企業族最愛,未提供,台中市西屯路2段,29,57.16,1398,24.53
2123,文華高中大面寬角店,未提供,台中市河南東四街,30,58.47,1580,27.24
2124,僑福辦公室I,未提供,台中市臺灣大道四段,27,90.76,1480,16.44
2125,福林路大面寬店面,未提供,台中市福林路,31,94.58,1680,17.87
2126,中科旁臨10米路農地,未提供,台中市廣安段,0,737.49,9480,12.86
2127,㊣文心路三段捷運透店,未提供,台中市文心路三段,38,113.53,3980,35.22
2128,西屯榮總旁都計農地,未提供,台中市東大路1段,0,693.92,13185,19.03
2129,西屯低總價廠房,未提供,台中市廣安段,0,166.78,3108,18.72
2130,漢口寧夏穩漲魔術空間投資商辦高樓視野,未提供,台中市寧夏路,32,118.89,1480,12.54
2131,西屯東林段稀有增值潛力高農地,未提供,台中市東林段,0,1114.26,15666,14.06
2132,三信公園視野商辦大樓,未提供,台中市寧夏路,32,118.89,1480,12.54
2133,西屯都計內近74號道農廠房,未提供,台中市廣安段,0,166.78,2880,17.35
2134,西屯筏子溪畔都內增值農地,未提供,台中市東林段,0,99.37,1980,20.0
2135,青海家樂福三房平車樓店,未提供,台中市上石路路,28,45.11,1650,36.67
2136,中港交流道增值置產農建地,未提供,台中市順安段,0,1246.18,16200,13.0
2137,逢甲商圈黃金樓店,未提供,台中市寶慶路,22,37.95,1268,34.27
2138,七期捷運~市政凱悅SPA大套房,華廈,台中市大墩十七街,14,19.35,758,39.89
2139,中科1+2樓店面,未提供,台中市福瑞街,28,44.02,1470,33.41
