,title,house_type,address,house_age,floor_space,price,per_price
48,三采知名建設稀有美宅,電梯大樓,台中市南屯區黎明路二段,28,67.22,1988,29.57
49,國泰森林苑ＳＲＣ捷運宅,電梯大樓,台中市南屯區文心路一段,8,190.66,6280,32.94
50,【裝潢視野】國聚花園御所,電梯大樓,台中市南屯區向上路三段,5,57.95,3500,60.4
51,華太松濤３房雙平車位,電梯大樓,台中市南屯區大墩七街,6,90.2,4680,51.88
52,直營服務！五期龍之國！,電梯大樓,台中市南屯區大昌街,32,94.77,2798,29.52
53,即刻賞屋！八期樹海景觀戶,電梯大樓,台中市南屯區文心南五路一段,23,60.44,2280,37.72
54,想享五期視野朝南美宅,電梯大樓,台中市南屯區大昌街,3,35.26,1788,50.71
55,可看★東龍尊邸★珍藏五期,電梯大樓,台中市南屯區大墩路,28,79.21,2980,37.62
56,ＶＲ惠文學區四房平面車位,電梯大樓,台中市南屯區黎明路二段,28,71.6,1948,27.21
57,世紀風華大墩學區雙平車位,電梯大樓,台中市南屯區河南路四段,16,58.03,2280,39.29
58,大肚山美景盡收眼底,電梯大樓,台中市南屯區文山三街,7,54.94,2088,38.01
59,大城仰望七期高樓三房豪邸,電梯大樓,台中市南屯區大墩十四街,7,76.84,3775,49.13
